time,v(a),v(y),v(out),vdd#branch,va#branch
0.0,0.0,1.928835777071511e-116,1.928835777071511e-116,-2.0881943783024326e-06,0.0
1.0000000000000002e-12,0.0,-3.801480493084912e-113,-9.561826847889164e-116,-2.0881570037545316e-06,0.0
2.0000000000000004e-12,0.0,-3.058651240673328e-113,-1.8773577342830066e-115,-2.0881570037545316e-06,0.0
4.000000000000001e-12,0.0,-1.863259528784503e-113,-3.35299628859484e-115,-2.0881570037545316e-06,0.0
8.000000000000001e-12,0.0,-6.447646396339256e-114,-4.823456675731305e-115,-2.0881861075849883e-06,0.0
1.6000000000000003e-11,0.0,-8.900703288728497e-116,-5.4907575253217585e-115,-2.088178831627374e-06,0.0
3.2000000000000006e-11,0.0,3.4865234238945505e-116,-5.243654636229211e-115,-2.088204297479024e-06,0.0
6.400000000000001e-11,0.0,-1.347165965413664e-116,-4.748799375267061e-115,-2.0881933835426025e-06,0.0
1.2800000000000002e-10,0.0,1.7270519947951582e-116,-3.905874526341335e-115,-2.0881933835426025e-06,0.0
2.2800000000000004e-10,0.0,-9.035263672261404e-117,-2.8671769453624445e-115,-2.0881933835426025e-06,0.0
3.2800000000000006e-10,0.0,1.1779833616072417e-116,-2.1090454203409965e-115,-2.0881933835426025e-06,0.0
4.2800000000000007e-10,0.0,-6.959974017514147e-117,-1.547691547095263e-115,-2.0881933835426025e-06,0.0
5.28e-10,0.0,8.124873462241418e-117,-1.1388715354323952e-115,-2.0881933835426025e-06,0.0
6.28e-10,0.0,-5.2540522443532615e-117,-8.353911034529646e-116,-2.0881933835426025e-06,0.0
7.28e-10,0.0,5.655216189800538e-117,-6.150234920897537e-116,-2.0881933835426025e-06,0.0
8.279999999999999e-10,0.0,-3.912205270238819e-117,-4.508817692772373e-116,-2.0881933835426025e-06,0.0
9.279999999999999e-10,0.0,3.965087260968631e-117,-3.3215909053226715e-116,-2.0881933835426025e-06,0.0
1.028e-09,0.0,-2.8852693656500248e-117,-2.4332799052993545e-116,-2.0881933835426025e-06,0.0
1.128e-09,0.0,2.7961553303727037e-117,-1.7941156412110672e-116,-2.0881933835426025e-06,0.0
1.228e-09,0.0,-2.113418054939654e-117,-1.3129965609524566e-116,-2.0881933835426025e-06,0.0
1.3280000000000002e-09,0.0,1.9807324100375207e-117,-9.692170139242069e-117,-2.0881933835426025e-06,0.0
1.4280000000000002e-09,0.0,-1.5404283951650755e-117,-7.083664311168833e-117,-2.0881933835426025e-06,0.0
1.5280000000000003e-09,0.0,1.4080034238073582e-117,-5.2369664623556794e-117,-2.0881933835426025e-06,0.0
1.6280000000000004e-09,0.0,-1.118750826862603e-117,-3.8207578410851365e-117,-2.0881933835426025e-06,0.0
1.7280000000000004e-09,0.0,1.003562232601251e-117,-2.8304516453076457e-117,-2.0881933835426025e-06,0.0
1.8280000000000005e-09,0.0,-8.103542677424165e-118,-2.0601738485347337e-117,-2.0881933835426025e-06,0.0
1.9280000000000004e-09,0.0,7.167592818158792e-118,-1.5303379654896106e-117,-2.0881933835426025e-06,0.0
2.0280000000000004e-09,0.0,-5.858224074477601e-118,-1.1103889121544337e-117,-2.0881933835426025e-06,0.0
2.1280000000000005e-09,0.0,5.1271776496093305e-118,-8.278003355989017e-118,-2.0881933835426025e-06,0.0
2.2280000000000006e-09,0.0,-4.228883038407168e-118,-5.981384760833726e-118,-2.0881933835426025e-06,0.0
2.3280000000000006e-09,0.0,3.67194512719734e-118,-4.4806174436682476e-118,-2.0881933835426025e-06,0.0
2.4280000000000007e-09,0.0,-3.049406250727322e-118,-3.219594580009494e-118,-2.0881933835426025e-06,0.0
2.5280000000000008e-09,0.0,2.632097770440567e-118,-2.427241858992094e-118,-2.0881933835426025e-06,0.0
2.628000000000001e-09,0.0,-2.1971217443885075e-118,-1.7312603137241664e-118,-2.0881933835426025e-06,0.0
2.728000000000001e-09,0.0,1.887995391438506e-118,-1.3163400144480699e-118,-2.0881933835426025e-06,0.0
2.828000000000001e-09,0.0,-1.5820885061515826e-118,-9.296838415292456e-119,-2.0881933835426025e-06,0.0
2.928000000000001e-09,0.0,1.3549426263335916e-118,-7.149178147870745e-119,-2.0881933835426025e-06,0.0
3.028000000000001e-09,0.0,-1.1387049851216934e-118,-4.983292265257523e-119,-2.0881933835426025e-06,0.0
3.128000000000001e-09,0.0,9.727639174885472e-119,-3.890243073917578e-119,-2.0881933835426025e-06,0.0
3.2280000000000013e-09,0.0,-8.193032923881573e-119,-2.6645730214387546e-119,-2.0881933835426025e-06,0.0
3.3280000000000013e-09,0.0,6.985852528379028e-119,-2.122209120468364e-119,-2.0881933835426025e-06,0.0
3.4280000000000014e-09,0.0,-5.893428453904633e-119,-1.419993026335321e-119,-2.0881933835426025e-06,0.0
3.5280000000000015e-09,0.0,5.01794322320737e-119,-1.1615060760756659e-119,-2.0881933835426025e-06,0.0
3.6280000000000015e-09,0.0,-4.238466100595685e-119,-7.532838030805318e-120,-2.0881933835426025e-06,0.0
3.728000000000001e-09,0.0,3.604981588192096e-119,-6.384044486387587e-120,-2.0881933835426025e-06,0.0
3.828000000000001e-09,0.0,-3.047806769023861e-119,-3.970908017380019e-120,-2.0881933835426025e-06,0.0
3.928000000000001e-09,0.0,2.590202547620214e-119,-3.5280430409690234e-120,-2.0881933835426025e-06,0.0
4.028000000000001e-09,0.0,-2.1913897619258314e-119,-2.0748569963793034e-120,-2.0881933835426025e-06,0.0
4.1280000000000015e-09,0.0,1.8612491708581302e-119,-1.963237511894883e-120,-2.0881933835426025e-06,0.0
4.2280000000000015e-09,0.0,-1.575494570806308e-119,-1.0706031665912005e-120,-2.0881933835426025e-06,0.0
4.328000000000002e-09,0.0,1.3375359310499188e-119,-1.101968964536133e-120,-2.0881933835426025e-06,0.0
4.428000000000002e-09,0.0,-1.1326297895732776e-119,-5.423637877152541e-121,-2.0881933835426025e-06,0.0
4.528000000000002e-09,0.0,9.612338437363993e-120,-6.251574565229222e-121,-2.0881933835426025e-06,0.0
4.628000000000002e-09,0.0,-8.142155016927561e-120,-2.671971494857808e-121,-2.0881933835426025e-06,0.0
4.728000000000002e-09,0.0,6.908275863265497e-120,-3.5923463036611013e-121,-2.0881933835426025e-06,0.0
4.828000000000002e-09,0.0,-5.852965624684104e-120,-1.2584259098274006e-121,-2.0881933835426025e-06,0.0
4.928000000000002e-09,0.0,4.9650437427327515e-120,-2.09557946244039e-121,-2.0881933835426025e-06,0.0
5.028000000000002e-09,0.0,-4.2072806331989356e-120,-5.470544597800033e-122,-2.0881933835426025e-06,0.0
5.128000000000002e-09,0.0,3.5685032320778424e-120,-1.2435893402603886e-121,-2.0881933835426025e-06,0.0
5.228000000000002e-09,0.0,-3.0242567139313815e-120,-2.0021514789389083e-122,-2.0881933835426025e-06,0.0
5.328000000000002e-09,0.0,2.5648166693805767e-120,-7.520533254886627e-122,-2.0881933835426025e-06,0.0
5.428000000000002e-09,0.0,-2.173849959324296e-120,-3.9714673970224265e-123,-2.0881933835426025e-06,0.0
5.5280000000000024e-09,0.0,1.8434526319421414e-120,-4.639967694808951e-122,-2.0881933835426025e-06,0.0
5.6280000000000025e-09,0.0,-1.5625566649281106e-120,2.7707600137802465e-123,-2.0881933835426025e-06,0.0
5.7280000000000026e-09,0.0,1.3249872854636261e-120,-2.9217516235173e-122,-2.0881933835426025e-06,0.0
5.828000000000003e-09,0.0,-1.1231517921938264e-120,5.028605572740908e-123,-2.0881933835426025e-06,0.0
5.928000000000003e-09,0.0,9.523454216856744e-121,-1.8769234118526728e-122,-2.0881933835426025e-06,0.0
6.028000000000003e-09,0.0,-8.073065587903956e-121,5.2540989252011955e-123,-2.0881933835426025e-06,0.0
6.128000000000003e-09,0.0,6.845096639397235e-121,-1.2286044851255993e-122,-2.0881933835426025e-06,0.0
6.228000000000003e-09,0.0,-5.802785471328971e-121,4.6617454789200935e-123,-2.0881933835426025e-06,0.0
6.328000000000003e-09,0.0,4.920014647596834e-121,-8.180435222534375e-123,-2.0881933835426025e-06,0.0
6.428000000000003e-09,0.0,-4.17093145631697e-121,3.8286686686570824e-123,-2.0881933835426025e-06,0.0
6.528000000000003e-09,0.0,3.53634399622746e-121,-5.5287107190093925e-123,-2.0881933835426025e-06,0.0
6.628000000000003e-09,0.0,-2.997978174121043e-121,3.0099739716038336e-123,-2.0881933835426025e-06,0.0
6.728000000000003e-09,0.0,2.5418129418254397e-121,-3.784298551128802e-123,-2.0881933835426025e-06,0.0
6.828000000000003e-09,0.0,-2.1548797327068136e-121,2.3027959244133293e-123,-2.0881933835426025e-06,0.0
6.928000000000003e-09,0.0,1.8269783486596831e-121,-2.6176948984208436e-123,-2.0881933835426025e-06,0.0
7.0280000000000034e-09,0.0,-1.548877147556302e-121,1.730398510418603e-123,-2.0881933835426025e-06,0.0
