time,v(source),v(launch),v(pin),v(die),i(vsource),i(vpin),i(lpackage),i(vccurrent),i(vgc),i(vpc),i(vog),i(vop)
0.0,0.0,0.23723446078258412,0.23723446078293303,0.24272406620544204,0.006977484140664239,-0.006977484140664238,-0.006977484140664238,0.0,-2.072200416008436e-09,3.868e-09,0.002309751741007046,-0.009287237677470913
1e-14,0.0,0.23723446078272536,0.23723446078293287,0.24272406620544204,0.006977484140668393,-0.006977484140671212,-0.006977484140664239,0.0,-2.072200416008436e-09,3.868e-09,0.002309751741007046,-0.009287237677470913
2e-14,0.0,0.23723446078272536,0.23723446078293264,0.24272406620544204,0.006977484140668393,-0.006977484140671208,-0.006977484140664239,0.0,-2.072200416008436e-09,3.868e-09,0.002309751741007046,-0.009287237677470913
4e-14,0.0,0.23723446078272536,0.2372344607829322,0.24272406620544204,0.006977484140668393,-0.006977484140671199,-0.006977484140664239,0.0,-2.072200416008436e-09,3.868e-09,0.002309751741007046,-0.009287237677470913
8e-14,0.0,0.23723446078272536,0.23723446078293137,0.24272406620544207,0.006977484140668393,-0.006977484140671183,-0.006977484140664239,0.0,-2.072200416008436e-09,3.868e-09,0.0023097517410070466,-0.009287237677470913
1.6e-13,0.0,0.2372344607827253,0.2372344607829301,0.24272406620544207,0.006977484140668391,-0.006977484140671157,-0.006977484140664239,0.0,-2.072200416008436e-09,3.868e-09,0.0023097517410070466,-0.009287237677470913
3.2e-13,0.0,0.23723446078272536,0.237234460782928,0.24272406620544207,0.006977484140668393,-0.006977484140671116,-0.006977484140664239,0.0,-2.072200416008436e-09,3.868e-09,0.0023097517410070466,-0.009287237677470913
6.4e-13,0.0,0.2372344607827253,0.2372344607829236,0.24272406620544207,0.006977484140668391,-0.006977484140671027,-0.00697748414066424,0.0,-2.072200416008436e-09,3.868e-09,0.0023097517410070466,-0.009287237677470913
1.28e-12,0.0,0.23723446078272536,0.237234460782915,0.24272406620544212,0.006977484140668393,-0.006977484140670855,-0.006977484140664242,0.0,-2.0722004160084356e-09,3.868e-09,0.002309751741007047,-0.009287237677470913
2.28e-12,0.0,0.2372344607827254,0.23723446078290192,0.24272406620544232,0.0069774841406683935,-0.006977484140670593,-0.00697748414066425,0.0,-2.0722004160084343e-09,3.868e-09,0.0023097517410070488,-0.00928723767747091
3.2799999999999998e-12,0.0,0.23723446078272536,0.23723446078288946,0.24272406620544246,0.006977484140668393,-0.006977484140670343,-0.006977484140664269,-5.551115123125783e-17,-2.0722004160084335e-09,3.868e-09,0.00230975174100705,-0.00928723767747091
4.2799999999999995e-12,0.0,0.2372344607827254,0.23723446078287755,0.24272406620544248,0.0069774841406683935,-0.006977484140670106,-0.006977484140664296,0.0,-2.0722004160084335e-09,3.868e-09,0.0023097517410070505,-0.009287237677470911
5.279999999999999e-12,0.0,0.2372344607827254,0.23723446078286614,0.24272406620544248,0.0069774841406683935,-0.006977484140669878,-0.006977484140664327,-5.551115123125783e-17,-2.0722004160084335e-09,3.868e-09,0.0023097517410070505,-0.009287237677470911
6.279999999999999e-12,0.0,0.23723446078272536,0.23723446078285523,0.24272406620544248,0.006977484140668393,-0.00697748414066966,-0.006977484140664367,-1.1102230246251565e-16,-2.0722004160084335e-09,3.868e-09,0.0023097517410070505,-0.009287237677470911
7.28e-12,0.0,0.23723446078272536,0.23723446078284488,0.24272406620544246,0.006977484140668393,-0.006977484140669452,-0.006977484140664413,-2.220446049250313e-16,-2.0722004160084335e-09,3.868e-09,0.00230975174100705,-0.009287237677470911
8.28e-12,0.0,0.2372344607827253,0.237234460782835,0.24272406620544237,0.006977484140668391,-0.006977484140669254,-0.006977484140664462,-2.220446049250313e-16,-2.0722004160084343e-09,3.868e-09,0.002309751741007049,-0.009287237677470911
9.28e-12,0.0,0.2372344607827253,0.23723446078282565,0.24272406620544223,0.006977484140668391,-0.006977484140669067,-0.006977484140664517,-2.7755575615628914e-16,-2.0722004160084347e-09,3.868e-09,0.002309751741007048,-0.00928723767747091
1.0279999999999999e-11,0.0,0.2372344607827253,0.2372344607828168,0.24272406620544207,0.006977484140668391,-0.0069774841406688905,-0.006977484140664579,-3.3306690738754696e-16,-2.072200416008436e-09,3.868e-09,0.0023097517410070466,-0.009287237677470913
1.1279999999999999e-11,0.0,0.2372344607827253,0.23723446078280835,0.24272406620544182,0.006977484140668391,-0.006977484140668721,-0.006977484140664645,-3.885780586188048e-16,-2.0722004160084372e-09,3.868e-09,0.002309751741007044,-0.009287237677470915
1.2279999999999999e-11,0.0,0.23723446078272536,0.2372344607828004,0.24272406620544157,0.006977484140668393,-0.006977484140668563,-0.0069774841406647125,-4.440892098500626e-16,-2.0722004160084385e-09,3.868e-09,0.002309751741007042,-0.009287237677470915
1.3279999999999998e-11,0.0,0.2372344607827254,0.23723446078279278,0.2427240662054412,0.0069774841406683935,-0.006977484140668411,-0.0069774841406647845,-4.996003610813204e-16,-2.072200416008441e-09,3.868e-09,0.0023097517410070384,-0.009287237677470916
1.4279999999999998e-11,0.0,0.23723446078272536,0.2372344607827857,0.24272406620544085,0.006977484140668393,-0.006977484140668269,-0.006977484140664861,-5.551115123125783e-16,-2.0722004160084426e-09,3.868e-09,0.002309751741007035,-0.009287237677470918
1.5279999999999998e-11,0.0,0.2372344607827254,0.23723446078277904,0.24272406620544046,0.0069774841406683935,-0.006977484140668136,-0.006977484140664942,-6.661338147750939e-16,-2.072200416008445e-09,3.868e-09,0.0023097517410070314,-0.009287237677470923
1.6279999999999998e-11,0.0,0.2372344607827254,0.23723446078277285,0.24272406620544004,0.0069774841406683935,-0.006977484140668012,-0.006977484140665028,-7.771561172376096e-16,-2.0722004160084476e-09,3.868e-09,0.0023097517410070275,-0.009287237677470925
1.7279999999999997e-11,0.0,0.2372344607827254,0.23723446078276708,0.24272406620543957,0.0069774841406683935,-0.0069774841406678965,-0.006977484140665118,-8.326672684688674e-16,-2.07220041600845e-09,3.868e-09,0.002309751741007023,-0.009287237677470929
1.8279999999999997e-11,0.0,0.2372344607827254,0.23723446078276175,0.24272406620543902,0.0069774841406683935,-0.00697748414066779,-0.00697748414066521,-8.881784197001252e-16,-2.0722004160084533e-09,3.868e-09,0.002309751741007018,-0.00928723767747093
1.9279999999999997e-11,0.0,0.2372344607827254,0.2372344607827568,0.2427240662054384,0.0069774841406683935,-0.006977484140667691,-0.006977484140665304,-9.992007221626409e-16,-2.072200416008457e-09,3.868e-09,0.002309751741007012,-0.009287237677470934
2.0279999999999997e-11,0.0,0.2372344607827253,0.23723446078275212,0.24272406620543766,0.006977484140668391,-0.006977484140667597,-0.0069774841406654,-1.0547118733938987e-15,-2.0722004160084616e-09,3.868e-09,0.0023097517410070054,-0.009287237677470937
2.1279999999999997e-11,0.0,0.23723446078272536,0.2372344607827479,0.24272406620543685,0.006977484140668393,-0.006977484140667512,-0.006977484140665498,-1.2212453270876722e-15,-2.0722004160084658e-09,3.868e-09,0.0023097517410069976,-0.00928723767747094
2.2279999999999996e-11,0.0,0.23723446078272536,0.23723446078274413,0.242724066205436,0.006977484140668393,-0.006977484140667437,-0.006977484140665597,-1.27675647831893e-15,-2.072200416008471e-09,3.868e-09,0.0023097517410069894,-0.00928723767747095
2.3279999999999996e-11,0.0,0.23723446078272536,0.2372344607827406,0.2427240662054351,0.006977484140668393,-0.0069774841406673675,-0.006977484140665697,-1.3322676295501878e-15,-2.072200416008476e-09,3.868e-09,0.002309751741006981,-0.009287237677470955
2.4279999999999996e-11,0.0,0.23723446078272536,0.23723446078273736,0.24272406620543413,0.006977484140668393,-0.0069774841406673015,-0.006977484140665799,-1.4432899320127035e-15,-2.072200416008482e-09,3.868e-09,0.002309751741006972,-0.009287237677470962
2.5279999999999996e-11,0.0,0.23723446078272536,0.23723446078273447,0.24272406620543308,0.006977484140668393,-0.006977484140667244,-0.006977484140665903,-1.4988010832439613e-15,-2.072200416008488e-09,3.868e-09,0.002309751741006962,-0.009287237677470965
