time,v(source),v(launch),v(pin),v(die),i(vsource),i(vpin),i(lpackage),i(vccurrent),i(vgc),i(vpc),i(vog),i(vop)
0.0,0.0,0.23723446078258412,0.23723446078293303,0.24272406620544204,0.006977484140664239,-0.006977484140664238,-0.006977484140664238,0.0,-2.072200416008436e-09,3.868e-09,0.002309751741007046,-0.009287237677470913
2e-14,0.0,0.23723446078272536,0.23723446078287225,0.24272406620544207,0.006977484140668393,-0.006977484142174362,-0.006977484140664238,0.0,-2.072200416008436e-09,3.868e-09,0.0023097517410070466,-0.009287237677470913
4e-14,0.0,0.23723446078272536,0.23723446078287225,0.24272406620544212,0.006977484140668393,-0.00697748414066357,-0.006977484140664238,5.551115123125783e-17,-2.0722004160084356e-09,3.868e-09,0.002309751741007047,-0.009287237677470913
8e-14,0.0,0.23723446078272536,0.23723446078287225,0.24272406620544218,0.006977484140668393,-0.00697748414066357,-0.006977484140664238,1.1102230246251565e-16,-2.072200416008435e-09,3.868e-09,0.0023097517410070475,-0.009287237677470911
1.6e-13,0.0,0.2372344607827253,0.23723446078284383,0.24272406620544235,0.006977484140668391,-0.006977484141016621,-0.00697748414066424,5.551115123125783e-17,-2.0722004160084343e-09,3.868e-09,0.002309751741007049,-0.009287237677470911
3.2e-13,0.0,0.23723446078272536,0.23723446078278698,0.2427240662054425,0.006977484140668393,-0.006977484140664458,-0.00697748414066425,5.551115123125783e-17,-2.0722004160084335e-09,3.868e-09,0.0023097517410070505,-0.00928723767747091
6.4e-13,0.0,0.2372344607827253,0.23723446078278698,0.24272406620544262,0.006977484140668391,-0.006977484140663459,-0.006977484140664278,-5.551115123125783e-17,-2.0722004160084327e-09,3.868e-09,0.002309751741007052,-0.00928723767747091
1.28e-12,0.0,0.23723446078272536,0.23723446078279053,0.24272406620544276,0.006977484140668393,-0.006977484140659407,-0.006977484140664329,-5.551115123125783e-17,-2.072200416008432e-09,3.868e-09,0.002309751741007053,-0.009287237677470908
2.56e-12,0.0,0.23723446078272536,0.23723446078279764,0.2427240662054428,0.006977484140668393,-0.006977484140663792,-0.0069774841406644314,-2.220446049250313e-16,-2.072200416008432e-09,3.868e-09,0.002309751741007053,-0.00928723767747091
4.56e-12,0.0,0.2372344607827254,0.23723446078279853,0.24272406620544235,0.0069774841406683935,-0.006977484140664764,-0.006977484140664583,-3.3306690738754696e-16,-2.0722004160084343e-09,3.868e-09,0.002309751741007049,-0.009287237677470911
6.5599999999999995e-12,0.0,0.23723446078272536,0.23723446078279764,0.24272406620544174,0.006977484140668393,-0.0069774841406650134,-0.006977484140664734,-4.996003610813204e-16,-2.0722004160084376e-09,3.868e-09,0.0023097517410070436,-0.009287237677470913
8.559999999999999e-12,0.0,0.23723446078272536,0.23723446078279586,0.24272406620544087,0.006977484140668393,-0.006977484140665471,-0.006977484140664885,-6.106226635438361e-16,-2.0722004160084426e-09,3.868e-09,0.0023097517410070353,-0.009287237677470918
1.0559999999999999e-11,0.0,0.2372344607827253,0.2372344607827941,0.24272406620543985,0.006977484140668391,-0.006977484140665305,-0.006977484140665036,-7.216449660063518e-16,-2.0722004160084484e-09,3.868e-09,0.002309751741007026,-0.009287237677470927
1.2559999999999998e-11,0.0,0.23723446078272536,0.2372344607827932,0.24272406620543863,0.006977484140668393,-0.00697748414066536,-0.006977484140665186,-8.881784197001252e-16,-2.072200416008456e-09,3.868e-09,0.002309751741007014,-0.009287237677470932
1.456e-11,0.0,0.23723446078272525,0.2372344607827923,0.24272406620543713,0.00697748414066839,-0.006977484140665638,-0.006977484140665336,-9.43689570931383e-16,-2.0722004160084645e-09,3.868e-09,0.002309751741007,-0.00928723767747094
1.656e-11,0.0,0.23723446078272536,0.23723446078279053,0.24272406620543546,0.006977484140668393,-0.00697748414066604,-0.006977484140665488,-1.1657341758564144e-15,-2.072200416008474e-09,3.868e-09,0.0023097517410069846,-0.009287237677470953
1.856e-11,0.0,0.2372344607827253,0.23723446078278787,0.2427240662054337,0.006977484140668391,-0.0069774841406663735,-0.006977484140665639,-1.2212453270876722e-15,-2.0722004160084844e-09,3.868e-09,0.0023097517410069677,-0.009287237677470962
2.0559999999999998e-11,0.0,0.23723446078272536,0.23723446078278432,0.24272406620543163,0.006977484140668393,-0.006977484140666831,-0.006977484140665791,-1.3877787807814457e-15,-2.0722004160084964e-09,3.868e-09,0.002309751741006949,-0.009287237677470974
2.2559999999999998e-11,0.0,0.2372344607827254,0.23723446078278076,0.24272406620542936,0.0069774841406683935,-0.006977484140666665,-0.006977484140665945,-1.4432899320127035e-15,-2.0722004160085096e-09,3.868e-09,0.0023097517410069273,-0.009287237677470988
2.4559999999999997e-11,0.0,0.2372344607827254,0.2372344607827781,0.242724066205427,0.0069774841406683935,-0.006977484140666679,-0.0069774841406661,-1.609823385706477e-15,-2.0722004160085232e-09,3.868e-09,0.0023097517410069052,-0.009287237677471005
2.6559999999999997e-11,0.0,0.2372344607827253,0.23723446078277632,0.24272406620542436,0.006977484140668391,-0.006977484140666568,-0.006977484140666255,-1.7208456881689926e-15,-2.0722004160085385e-09,3.868e-09,0.0023097517410068805,-0.009287237677471019
2.8559999999999996e-11,0.0,0.23723446078272536,0.23723446078277455,0.24272406620542158,0.006977484140668393,-0.006977484140667012,-0.006977484140666407,-1.8318679906315083e-15,-2.0722004160085547e-09,3.868e-09,0.0023097517410068545,-0.009287237677471036
3.0559999999999996e-11,0.0,0.2372344607827253,0.23723446078277366,0.24272406620541864,0.006977484140668391,-0.006977484140666415,-0.006977484140666559,-1.942890293094024e-15,-2.0722004160085716e-09,3.868e-09,0.0023097517410068267,-0.009287237677471053
3.2559999999999995e-11,0.0,0.23723446078272536,0.23723446078277366,0.2427240662054156,0.006977484140668393,-0.006977484140666831,-0.006977484140666707,-2.0539125955565396e-15,-2.0722004160085894e-09,3.868e-09,0.002309751741006798,-0.009287237677471073
3.4559999999999995e-11,0.0,0.23723446078272536,0.23723446078277277,0.24272406620541234,0.006977484140668393,-0.0069774841406671645,-0.006977484140666852,-2.1649348980190553e-15,-2.072200416008608e-09,3.868e-09,0.0023097517410067677,-0.009287237677471092
3.6559999999999994e-11,0.0,0.23723446078272536,0.23723446078277188,0.24272406620540896,0.006977484140668393,-0.006977484140667137,-0.006977484140666994,-2.220446049250313e-15,-2.072200416008628e-09,3.868e-09,0.002309751741006736,-0.009287237677471112
3.8559999999999994e-11,0.0,0.23723446078272536,0.23723446078277188,0.24272406620540543,0.006977484140668393,-0.00697748414066697,-0.006977484140667133,-2.3869795029440866e-15,-2.0722004160086486e-09,3.868e-09,0.0023097517410067027,-0.009287237677471135
4.0559999999999994e-11,0.0,0.23723446078272536,0.23723446078277277,0.2427240662054017,0.006977484140668393,-0.00697748414066697,-0.006977484140667268,-2.3869795029440866e-15,-2.07220041600867e-09,3.868e-09,0.002309751741006668,-0.009287237677471156
4.255999999999999e-11,0.0,0.23723446078272536,0.23723446078277277,0.242724066205398,0.006977484140668393,-0.006977484140667692,-0.006977484140667397,-2.4424906541753444e-15,-2.0722004160086916e-09,3.868e-09,0.002309751741006633,-0.00928723767747118
4.455999999999999e-11,0.0,0.23723446078272536,0.23723446078277188,0.24272406620539416,0.006977484140668393,-0.006977484140667664,-0.006977484140667523,-2.4980018054066022e-15,-2.072200416008714e-09,3.868e-09,0.0023097517410065973,-0.009287237677471204
