time,v(source),v(launch),v(pin),v(die),i(vsource),i(vpin),i(lpackage),i(vccurrent),i(vgc),i(vpc),i(vog),i(vop)
0.0,0.0,0.23723446078256133,0.23723446078297994,0.2427240662054884,0.006977484140663568,-0.006977484140663569,-0.006977484140663569,0.0,-2.072200416008167e-09,3.868e-09,0.002309751741007481,-0.00928723767747063
2e-14,0.0,0.2372344607827127,0.23723446078297955,0.24272406620548842,0.006977484140668021,-0.00697748414067054,-0.00697748414066357,-5.551115123125783e-17,-2.072200416008167e-09,3.868e-09,0.002309751741007481,-0.009287237677470632
4e-14,0.0,0.2372344607827127,0.23723446078297927,0.24272406620548842,0.006977484140668021,-0.006977484140670535,-0.00697748414066357,-5.551115123125783e-17,-2.072200416008167e-09,3.868e-09,0.002309751741007481,-0.009287237677470632
8e-14,0.0,0.2372344607827127,0.23723446078297866,0.24272406620548842,0.006977484140668021,-0.0069774841406705255,-0.00697748414066357,-5.551115123125783e-17,-2.072200416008167e-09,3.868e-09,0.002309751741007481,-0.009287237677470632
1.6e-13,0.0,0.2372344607827127,0.23723446078297752,0.24272406620548845,0.006977484140668021,-0.0069774841406705064,-0.00697748414066357,0.0,-2.0722004160081667e-09,3.868e-09,0.0023097517410074816,-0.009287237677470632
3.2e-13,0.0,0.2372344607827127,0.23723446078297544,0.24272406620548842,0.006977484140668021,-0.006977484140670473,-0.00697748414066357,-5.551115123125783e-17,-2.072200416008167e-09,3.868e-09,0.002309751741007481,-0.009287237677470632
6.4e-13,0.0,0.23723446078271268,0.23723446078297095,0.24272406620548845,0.00697748414066802,-0.006977484140670397,-0.006977484140663571,0.0,-2.0722004160081667e-09,3.868e-09,0.0023097517410074816,-0.009287237677470632
1.28e-12,0.0,0.2372344607827127,0.23723446078296212,0.24272406620548845,0.006977484140668021,-0.00697748414067025,-0.0069774841406635745,0.0,-2.0722004160081667e-09,3.868e-09,0.0023097517410074816,-0.009287237677470632
2.56e-12,0.0,0.2372344607827127,0.23723446078294536,0.24272406620548848,0.006977484140668021,-0.0069774841406699695,-0.006977484140663591,0.0,-2.0722004160081667e-09,3.868e-09,0.0023097517410074816,-0.00928723767747063
4.56e-12,0.0,0.23723446078271276,0.23723446078292076,0.24272406620548848,0.006977484140668022,-0.006977484140669561,-0.006977484140663643,-1.1102230246251565e-16,-2.0722004160081667e-09,3.868e-09,0.0023097517410074816,-0.009287237677470627
6.5599999999999995e-12,0.0,0.2372344607827127,0.23723446078289787,0.2427240662054883,0.006977484140668021,-0.006977484140669179,-0.006977484140663719,-2.220446049250313e-16,-2.0722004160081676e-09,3.868e-09,0.0023097517410074803,-0.009287237677470628
