time,v(source),v(launch),v(pin),v(die),i(vsource),i(vpin),i(lpackage),i(vccurrent),i(vgc),i(vpc),i(vog),i(vop)
0.0,0.0,0.2373644662473653,0.23736446624771437,0.24247673834605618,0.0069813078308048615,-0.006981307830804861,-0.006981307830804861,0.0,-2.073634917592874e-09,3.868e-09,0.002307431805686007,-0.009288741430855977
2e-14,0.0,0.23736446624750657,0.237364466247714,0.24247673834605618,0.006981307830809016,-0.006981307830811833,-0.0069813078308048615,0.0,-2.073634917592874e-09,3.868e-09,0.002307431805686007,-0.009288741430855977
4e-14,0.0,0.23736446624750657,0.23736446624771368,0.24247673834605618,0.006981307830809016,-0.006981307830811826,-0.0069813078308048615,0.0,-2.073634917592874e-09,3.868e-09,0.002307431805686007,-0.009288741430855977
8e-14,0.0,0.23736446624750657,0.237364466247713,0.24247673834605618,0.006981307830809016,-0.006981307830811813,-0.006981307830804863,0.0,-2.073634917592874e-09,3.868e-09,0.002307431805686007,-0.009288741430855977
1.6e-13,0.0,0.23736446624750657,0.23736446624771174,0.24247673834605624,0.006981307830809016,-0.006981307830811787,-0.006981307830804866,0.0,-2.073634917592874e-09,3.868e-09,0.0023074318056860075,-0.009288741430855977
3.2e-13,0.0,0.23736446624750657,0.23736446624770915,0.2424767383460563,0.006981307830809016,-0.006981307830811737,-0.006981307830804865,5.551115123125783e-17,-2.073634917592873e-09,3.868e-09,0.002307431805686008,-0.009288741430855977
6.4e-13,0.0,0.23736446624750662,0.23736446624770402,0.24247673834605632,0.006981307830809018,-0.006981307830811635,-0.0069813078308048684,0.0,-2.073634917592873e-09,3.868e-09,0.0023074318056860083,-0.009288741430855977
1.28e-12,0.0,0.23736446624750657,0.23736446624769394,0.24247673834605646,0.006981307830809016,-0.006981307830811433,-0.006981307830804876,-5.551115123125783e-17,-2.073634917592872e-09,3.868e-09,0.0023074318056860096,-0.009288741430855977
2.56e-12,0.0,0.23736446624750657,0.23736446624767465,0.24247673834605657,0.006981307830809016,-0.006981307830811046,-0.006981307830804899,5.551115123125783e-17,-2.0736349175928717e-09,3.868e-09,0.0023074318056860105,-0.009288741430855976
4.56e-12,0.0,0.2373644662475065,0.23736446624764718,0.24247673834605657,0.006981307830809015,-0.006981307830810497,-0.0069813078308049595,-5.551115123125783e-17,-2.0736349175928717e-09,3.868e-09,0.0023074318056860105,-0.009288741430855976
6.5599999999999995e-12,0.0,0.23736446624750662,0.23736446624762259,0.2424767383460564,0.006981307830809018,-0.006981307830810006,-0.00698130783080505,-1.6653345369377348e-16,-2.0736349175928726e-09,3.868e-09,0.0023074318056860088,-0.009288741430855976
8.559999999999999e-12,0.0,0.23736446624750657,0.2373644662476006,0.24247673834605615,0.006981307830809016,-0.006981307830809566,-0.006981307830805165,-2.7755575615628914e-16,-2.073634917592874e-09,3.868e-09,0.0023074318056860066,-0.009288741430855976
1.0559999999999999e-11,0.0,0.2373644662475065,0.23736446624758112,0.24247673834605565,0.006981307830809015,-0.006981307830809176,-0.0069813078308053,-4.440892098500626e-16,-2.073634917592877e-09,3.868e-09,0.002307431805686002,-0.00928874143085598
1.2559999999999998e-11,0.0,0.23736446624750657,0.23736446624756408,0.24247673834605493,0.006981307830809016,-0.006981307830808836,-0.006981307830805454,-5.551115123125783e-16,-2.0736349175928813e-09,3.868e-09,0.0023074318056859953,-0.009288741430855986
1.456e-11,0.0,0.2373644662475065,0.23736446624754926,0.24247673834605404,0.006981307830809015,-0.006981307830808539,-0.006981307830805625,-7.216449660063518e-16,-2.0736349175928862e-09,3.868e-09,0.0023074318056859867,-0.009288741430855993
1.656e-11,0.0,0.23736446624750662,0.23736446624753654,0.24247673834605285,0.006981307830809018,-0.006981307830808286,-0.006981307830805809,-8.881784197001252e-16,-2.0736349175928933e-09,3.868e-09,0.002307431805685976,-0.009288741430856
1.856e-11,0.0,0.23736446624750662,0.23736446624752588,0.24247673834605138,0.006981307830809018,-0.0069813078308080725,-0.006981307830806003,-1.0547118733938987e-15,-2.073634917592902e-09,3.868e-09,0.002307431805685962,-0.009288741430856007
