time,v(source),v(launch),v(pin),v(die),i(vsource),i(vpin),i(lpackage),i(vccurrent),i(vgc),i(vpc),i(vog),i(vop)
0.0,0.0,0.16227517519286372,0.1622751751932694,0.16865875603500627,0.008113758759643186,-0.008113758759643187,-0.008113758759643187,2.7755575615628914e-17,-2.544254583358457e-09,3.868e-09,0.001613138656970459,-0.00972689874035906
2e-14,0.0,0.16227517519297965,0.16227517519326903,0.1686587560350063,0.008113758759648983,-0.008113758759651294,-0.008113758759643189,5.551115123125783e-17,-2.5442545833584566e-09,3.868e-09,0.0016131386569704594,-0.00972689874035906
4e-14,0.0,0.16227517519297965,0.1622751751932687,0.16865875603500632,0.008113758759648983,-0.008113758759651287,-0.00811375875964319,5.551115123125783e-17,-2.5442545833584566e-09,3.868e-09,0.0016131386569704597,-0.00972689874035906
8e-14,0.0,0.16227517519297963,0.16227517519326803,0.16865875603500638,0.008113758759648981,-0.008113758759651273,-0.008113758759643193,5.551115123125783e-17,-2.5442545833584558e-09,3.868e-09,0.00161313865697046,-0.009726898740359062
1.6e-13,0.0,0.16227517519297965,0.1622751751932667,0.16865875603500644,0.008113758759648983,-0.008113758759651247,-0.008113758759643194,0.0,-2.5442545833584554e-09,3.868e-09,0.0016131386569704607,-0.009726898740359062
3.2e-13,0.0,0.16227517519297965,0.16227517519326415,0.1686587560350065,0.008113758759648983,-0.008113758759651197,-0.008113758759643196,2.7755575615628914e-17,-2.544254583358455e-09,3.868e-09,0.0016131386569704612,-0.009726898740359062
6.4e-13,0.0,0.16227517519297965,0.16227517519325907,0.16865875603500663,0.008113758759648983,-0.008113758759651094,-0.008113758759643198,2.7755575615628914e-17,-2.544254583358454e-09,3.868e-09,0.0016131386569704625,-0.00972689874035906
1.28e-12,0.0,0.16227517519297968,0.1622751751932489,0.16865875603500666,0.008113758759648985,-0.008113758759650891,-0.008113758759643203,0.0,-2.544254583358454e-09,3.868e-09,0.0016131386569704627,-0.009726898740359062
2.56e-12,0.0,0.16227517519297965,0.1622751751932296,0.16865875603500669,0.008113758759648983,-0.008113758759650504,-0.008113758759643224,2.7755575615628914e-17,-2.544254583358454e-09,3.868e-09,0.001613138656970463,-0.009726898740359062
4.56e-12,0.0,0.16227517519297968,0.16227517519320156,0.16865875603500666,0.008113758759648985,-0.008113758759649944,-0.008113758759643284,-5.551115123125783e-17,-2.544254583358454e-09,3.868e-09,0.0016131386569704627,-0.00972689874035906
6.5599999999999995e-12,0.0,0.16227517519297965,0.162275175193176,0.16865875603500646,0.008113758759648983,-0.008113758759649432,-0.008113758759643375,-1.6653345369377348e-16,-2.5442545833584558e-09,3.868e-09,0.001613138656970461,-0.009726898740359063
8.559999999999999e-12,0.0,0.16227517519297968,0.16227517519315263,0.16865875603500613,0.008113758759648985,-0.008113758759648966,-0.008113758759643493,-2.498001805406602e-16,-2.544254583358458e-09,3.868e-09,0.0016131386569704577,-0.009726898740359063
1.0559999999999999e-11,0.0,0.16227517519297965,0.16227517519313153,0.1686587560350056,0.008113758759648983,-0.008113758759648542,-0.008113758759643635,-3.885780586188048e-16,-2.544254583358461e-09,3.868e-09,0.0016131386569704527,-0.009726898740359067
1.2559999999999998e-11,0.0,0.16227517519297965,0.16227517519311277,0.16865875603500485,0.008113758759648983,-0.008113758759648168,-0.008113758759643796,-5.551115123125783e-16,-2.5442545833584665e-09,3.868e-09,0.0016131386569704458,-0.00972689874035907
1.456e-11,0.0,0.16227517519297963,0.16227517519309606,0.16865875603500385,0.008113758759648981,-0.008113758759647833,-0.008113758759643978,-7.216449660063518e-16,-2.5442545833584735e-09,3.868e-09,0.0016131386569704362,-0.009726898740359077
1.656e-11,0.0,0.16227517519297965,0.16227517519308135,0.1686587560350026,0.008113758759648983,-0.00811375875964754,-0.008113758759644176,-9.159339953157541e-16,-2.544254583358482e-09,3.868e-09,0.0016131386569704245,-0.009726898740359086
1.856e-11,0.0,0.16227517519297965,0.1622751751930687,0.1686587560350011,0.008113758759648983,-0.008113758759647286,-0.008113758759644386,-1.0824674490095276e-15,-2.544254583358492e-09,3.868e-09,0.0016131386569704104,-0.009726898740359095
2.0559999999999998e-11,0.0,0.16227517519297965,0.16227517519305792,0.16865875603499927,0.008113758759648983,-0.008113758759647071,-0.00811375875964461,-1.304512053934559e-15,-2.5442545833585046e-09,3.868e-09,0.001613138656970393,-0.009726898740359105
2.2559999999999998e-11,0.0,0.16227517519297968,0.16227517519304885,0.1686587560349971,0.008113758759648985,-0.008113758759646891,-0.00811375875964484,-1.4988010832439613e-15,-2.5442545833585203e-09,3.868e-09,0.0016131386569703727,-0.009726898740359117
2.4559999999999997e-11,0.0,0.16227517519297968,0.16227517519304135,0.1686587560349947,0.008113758759648985,-0.008113758759646742,-0.008113758759645078,-1.6653345369377348e-15,-2.544254583358537e-09,3.868e-09,0.0016131386569703497,-0.00972689874035913
2.6559999999999997e-11,0.0,0.16227517519297965,0.1622751751930354,0.16865875603499197,0.008113758759648983,-0.00811375875964662,-0.008113758759645321,-1.8596235662471372e-15,-2.544254583358555e-09,3.868e-09,0.0016131386569703241,-0.009726898740359145
2.8559999999999996e-11,0.0,0.16227517519297963,0.16227517519303078,0.16865875603498892,0.008113758759648981,-0.008113758759646528,-0.008113758759645566,-2.0816681711721685e-15,-2.5442545833585757e-09,3.868e-09,0.0016131386569702953,-0.009726898740359162
3.0559999999999996e-11,0.0,0.16227517519297965,0.1622751751930275,0.16865875603498556,0.008113758759648983,-0.008113758759646462,-0.008113758759645812,-2.275957200481571e-15,-2.544254583358599e-09,3.868e-09,0.0016131386569702636,-0.009726898740359181
3.2559999999999995e-11,0.0,0.16227517519297965,0.1622751751930255,0.1686587560349819,0.008113758759648983,-0.008113758759646423,-0.008113758759646058,-2.4424906541753444e-15,-2.5442545833586245e-09,3.868e-09,0.001613138656970229,-0.009726898740359202
3.4559999999999995e-11,0.0,0.16227517519297965,0.1622751751930246,0.1686587560349779,0.008113758759648983,-0.008113758759646405,-0.0081137587596463,-2.6367796834847468e-15,-2.5442545833586526e-09,3.868e-09,0.0016131386569701912,-0.009726898740359225
3.6559999999999994e-11,0.0,0.16227517519297963,0.16227517519302462,0.16865875603497368,0.008113758759648981,-0.008113758759646405,-0.008113758759646534,-2.831068712794149e-15,-2.5442545833586816e-09,3.868e-09,0.0016131386569701515,-0.009726898740359249
3.8559999999999994e-11,0.0,0.16227517519297963,0.16227517519302556,0.16865875603496921,0.008113758759648981,-0.008113758759646424,-0.008113758759646763,-3.0253577421035516e-15,-2.5442545833587126e-09,3.868e-09,0.0016131386569701092,-0.009726898740359275
4.0559999999999994e-11,0.0,0.16227517519297965,0.16227517519302728,0.1686587560349645,0.008113758759648983,-0.008113758759646459,-0.008113758759646988,-3.164135620181696e-15,-2.544254583358745e-09,3.868e-09,0.0016131386569700648,-0.009726898740359303
4.255999999999999e-11,0.0,0.16227517519297965,0.16227517519302972,0.16865875603495956,0.008113758759648983,-0.008113758759646508,-0.008113758759647205,-3.2751579226442118e-15,-2.5442545833587788e-09,3.868e-09,0.0016131386569700182,-0.00972689874035933
4.455999999999999e-11,0.0,0.16227517519297965,0.16227517519303283,0.16865875603495445,0.008113758759648983,-0.00811375875964657,-0.008113758759647413,-3.4139358007223564e-15,-2.544254583358814e-09,3.868e-09,0.0016131386569699698,-0.00972689874035936
4.655999999999999e-11,0.0,0.16227517519297965,0.16227517519303644,0.16865875603494912,0.008113758759648983,-0.008113758759646641,-0.008113758759647611,-3.497202527569243e-15,-2.5442545833588503e-09,3.868e-09,0.0016131386569699195,-0.009726898740359391
4.855999999999999e-11,0.0,0.16227517519297965,0.1622751751930405,0.16865875603494357,0.008113758759648983,-0.008113758759646723,-0.008113758759647798,-3.608224830031759e-15,-2.5442545833588888e-09,3.868e-09,0.0016131386569698673,-0.009726898740359424
5.055999999999999e-11,0.0,0.16227517519297965,0.162275175193045,0.16865875603493788,0.008113758759648983,-0.008113758759646813,-0.008113758759647975,-3.6914915568786455e-15,-2.5442545833589285e-09,3.868e-09,0.0016131386569698135,-0.009726898740359455
5.255999999999999e-11,0.0,0.16227517519297968,0.16227517519304974,0.16865875603493208,0.008113758759648985,-0.008113758759646908,-0.00811375875964814,-3.802513859341161e-15,-2.5442545833589686e-09,3.868e-09,0.0016131386569697586,-0.009726898740359488
5.455999999999999e-11,0.0,0.16227517519297968,0.16227517519305468,0.16865875603492622,0.008113758759648985,-0.008113758759647007,-0.008113758759648291,-3.858025010572419e-15,-2.544254583359009e-09,3.868e-09,0.0016131386569697035,-0.009726898740359521
5.655999999999999e-11,0.0,0.16227517519297965,0.16227517519305984,0.16865875603492025,0.008113758759648983,-0.008113758759647111,-0.008113758759648431,-3.941291737419306e-15,-2.5442545833590497e-09,3.868e-09,0.0016131386569696472,-0.009726898740359558
5.855999999999999e-11,0.0,0.16227517519297968,0.16227517519306517,0.16865875603491423,0.008113758759648985,-0.008113758759647217,-0.00811375875964856,-3.941291737419306e-15,-2.544254583359092e-09,3.868e-09,0.0016131386569695903,-0.009726898740359593
6.056e-11,0.0,0.16227517519297965,0.16227517519307053,0.16865875603490818,0.008113758759648983,-0.008113758759647323,-0.008113758759648673,-3.969047313034935e-15,-2.544254583359134e-09,3.868e-09,0.001613138656969533,-0.009726898740359625
6.256e-11,0.0,0.16227517519297965,0.16227517519307585,0.1686587560349021,0.008113758759648983,-0.00811375875964743,-0.008113758759648775,-4.0245584642661925e-15,-2.5442545833591746e-09,3.868e-09,0.0016131386569694756,-0.00972689874035966
6.456000000000001e-11,0.0,0.16227517519297965,0.16227517519308107,0.168658756034896,0.008113758759648983,-0.008113758759647535,-0.008113758759648863,-3.9968028886505635e-15,-2.5442545833592176e-09,3.868e-09,0.0016131386569694182,-0.009726898740359697
6.656000000000001e-11,0.0,0.16227517519297965,0.16227517519308618,0.16865875603488986,0.008113758759648983,-0.008113758759647637,-0.00811375875964894,-3.913536161803677e-15,-2.54425458335926e-09,3.868e-09,0.0016131386569693603,-0.009726898740359733
6.856000000000002e-11,0.0,0.16227517519297965,0.16227517519309123,0.1686587560348838,0.008113758759648983,-0.008113758759647738,-0.008113758759649004,-3.913536161803677e-15,-2.5442545833593016e-09,3.868e-09,0.001613138656969303,-0.009726898740359768
7.056000000000003e-11,0.0,0.16227517519297965,0.16227517519309628,0.1686587560348778,0.008113758759648983,-0.008113758759647838,-0.008113758759649054,-3.885780586188048e-15,-2.5442545833593433e-09,3.868e-09,0.0016131386569692462,-0.0097268987403598
7.256000000000003e-11,0.0,0.16227517519297968,0.16227517519310103,0.16865875603487185,0.008113758759648985,-0.008113758759647935,-0.008113758759649094,-3.83026943495679e-15,-2.5442545833593847e-09,3.868e-09,0.00161313865696919,-0.009726898740359835
