time,v(a),v(y),v(out),vdd#branch,va#branch
5.5280000000000024e-09,0.0,5.939518844430848e-120,-7.342593788210946e-117,-2.0881933835426025e-06,0.0
5.6280000000000025e-09,0.0,3.1918060346910715e-120,-7.123275595654216e-117,-2.0881933835426025e-06,0.0
5.7280000000000026e-09,0.0,5.278620243365738e-120,-6.910514078973821e-117,-2.0881933835426025e-06,0.0
5.828000000000003e-09,0.0,3.268342522965632e-120,-6.704102510007942e-117,-2.0881933835426025e-06,0.0
5.928000000000003e-09,0.0,4.7435589613163185e-120,-6.503860466403462e-117,-2.0881933835426025e-06,0.0
6.028000000000003e-09,0.0,3.266559081319655e-120,-6.309595823853469e-117,-2.0881933835426025e-06,0.0
6.128000000000003e-09,0.0,4.302652396118496e-120,-6.12113670655221e-117,-2.0881933835426025e-06,0.0
6.228000000000003e-09,0.0,3.2116758228716746e-120,-5.938304053696639e-117,-2.0881933835426025e-06,0.0
6.328000000000003e-09,0.0,3.932861258680833e-120,-5.7609346112417934e-117,-2.0881933835426025e-06,0.0
6.428000000000003e-09,0.0,3.121673560821334e-120,-5.5888611223268246e-117,-2.0881933835426025e-06,0.0
6.528000000000003e-09,0.0,3.61738810208825e-120,-5.421928864023593e-117,-2.0881933835426025e-06,0.0
6.628000000000003e-09,0.0,3.0093268095525872e-120,-5.259981335024209e-117,-2.0881933835426025e-06,0.0
6.728000000000003e-09,0.0,3.343945698526329e-120,-5.102872141851726e-117,-2.0881933835426025e-06,0.0
6.828000000000003e-09,0.0,2.8836684372742787e-120,-4.950454650839201e-117,-2.0881933835426025e-06,0.0
6.928000000000003e-09,0.0,3.1035082669060194e-120,-4.802590524296179e-117,-2.0881933835426025e-06,0.0
7.0280000000000034e-09,0.0,2.751044707719997e-120,-4.65914223173548e-117,-2.0881933835426025e-06,0.0
7.1280000000000035e-09,0.0,2.889410765984788e-120,-4.5199791732437694e-117,-2.0881933835426025e-06,0.0
7.2280000000000036e-09,0.0,2.6158751225128964e-120,-4.38497225335756e-117,-2.0881933835426025e-06,0.0
7.328000000000004e-09,0.0,2.696699100938119e-120,-4.2539982670748956e-117,-2.0881933835426025e-06,0.0
7.428000000000004e-09,0.0,2.481199526948667e-120,-4.1269359621080664e-117,-2.0881933835426025e-06,0.0
7.528000000000003e-09,0.0,2.521661216500496e-120,-4.0036691742728495e-117,-2.0881933835426025e-06,0.0
7.628000000000002e-09,0.0,2.3490719141588935e-120,-3.884083964098578e-117,-2.0881933835426025e-06,0.0
7.728000000000001e-09,0.0,2.3614886010441413e-120,-3.7680708523267525e-117,-2.0881933835426025e-06,0.0
7.828e-09,0.0,2.220843764889659e-120,-3.655522732371239e-117,-2.0881933835426025e-06,0.0
7.928e-09,0.0,2.2140318181351905e-120,-3.546336458635038e-117,-2.0881933835426025e-06,0.0
8.027999999999999e-09,0.0,2.0973677970335427e-120,-3.44041131957705e-117,-2.0881933835426025e-06,0.0
8.127999999999998e-09,0.0,2.0776238394915432e-120,-3.337650160908534e-117,-2.0881933835426025e-06,0.0
8.227999999999998e-09,0.0,1.9791443764631847e-120,-3.237958264042369e-117,-2.0881933835426025e-06,0.0
8.327999999999997e-09,0.0,1.950952274559021e-120,-3.1412441353149697e-117,-2.0881933835426025e-06,0.0
8.427999999999996e-09,0.0,1.866426625870365e-120,-3.0474186778592925e-117,-2.0881933835426025e-06,0.0
8.527999999999995e-09,0.0,1.8329668690269365e-120,-2.9563957413038683e-117,-2.0881933835426025e-06,0.0
8.627999999999995e-09,0.0,1.7592957889148478e-120,-2.8680915062999042e-117,-2.0881933835426025e-06,0.0
8.727999999999994e-09,0.0,1.722812448295875e-120,-2.7824248627053224e-117,-2.0881933835426025e-06,0.0
8.827999999999993e-09,0.0,1.6577151784372935e-120,-2.699316948480884e-117,-2.0881933835426025e-06,0.0
8.927999999999992e-09,0.0,1.619780223605791e-120,-2.618691405311275e-117,-2.0881933835426025e-06,0.0
9.027999999999992e-09,0.0,1.561568710521631e-120,-2.5404740297955042e-117,-2.0881933835426025e-06,0.0
9.12799999999999e-09,0.0,1.5232723547597616e-120,-2.464592941726008e-117,-2.0881933835426025e-06,0.0
9.22799999999999e-09,0.0,1.4706883490512262e-120,-2.3909783171863688e-117,-2.0881933835426025e-06,0.0
9.32799999999999e-09,0.0,1.4327760878710256e-120,-2.319562494816076e-117,-2.0881933835426025e-06,0.0
9.427999999999989e-09,0.0,1.384873576638587e-120,-2.2502797688564248e-117,-2.0881933835426025e-06,0.0
9.527999999999988e-09,0.0,1.3478448133715263e-120,-2.1830664516011587e-117,-2.0881933835426025e-06,0.0
9.627999999999987e-09,0.0,1.3039051366343109e-120,-2.117860710509334e-117,-2.0881933835426025e-06,0.0
9.727999999999986e-09,0.0,1.2680841296893537e-120,-2.0546025999080665e-117,-2.0881933835426025e-06,0.0
9.827999999999986e-09,0.0,1.2275546630677841e-120,-1.9932339306750987e-117,-2.0881933835426025e-06,0.0
9.927999999999985e-09,0.0,1.1931415315638578e-120,-1.9336982805624892e-117,-2.0881933835426025e-06,0.0
1.0027999999999984e-08,0.0,1.1555913628907956e-120,-1.875940888114439e-117,-2.0881933835426025e-06,0.0
1.0127999999999983e-08,0.0,1.122698726602768e-120,-1.8199086483186427e-117,-2.0881933835426025e-06,0.0
1.0227999999999982e-08,0.0,1.0877865888267251e-120,-1.7655500247074084e-117,-2.0881933835426025e-06,0.0
