time,v(hi),v(lo),v(bias),v(sl),v(sh),v(dl),v(dh),vhigh#branch
4.613557190580195,3.3000000000000003,2.389737836376612,3.101138016553479,2.3912735833374255,3.298464240510909,2.391273583337426,3.298464240510909,-2.390454907315277e-06
4.614057190580195,3.3000000000000003,2.3897379063486697,3.101138084905599,2.3912736527603164,3.2984642409862746,2.3912736527603164,3.2984642409862737,-2.3904541334048273e-06
4.614557190580195,3.3000000000000003,2.389737976238269,3.10113815317717,2.3912737222902876,3.298464241419693,2.3912737222902867,3.298464241419693,-2.390453398029742e-06
4.6150571905801945,3.3000000000000003,2.389738046045512,3.1011382213682905,2.391273791549554,3.2984642418939627,2.391273791549554,3.298464241893962,-2.390452625920152e-06
4.615557190580194,3.3000000000000003,2.3897381157704913,3.101138289479052,2.3912738609158546,3.2984642423263377,2.3912738609158555,3.298464242326338,-2.390451892297571e-06
4.616057190580194,3.3000000000000003,2.3897381854133095,3.1011383575095532,2.391273930011884,3.298464242799513,2.391273930011884,3.2984642427995126,-2.390451121986239e-06
4.616557190580194,3.3000000000000003,2.389738254974058,3.1011384254598857,2.391273999214902,3.2984642432308466,2.391273999214902,3.2984642432308466,-2.3904503901129096e-06
4.617057190580193,3.3000000000000003,2.3897383244528383,3.1011384933301467,2.3912740681480784,3.2984642437029295,2.3912740681480784,3.2984642437029286,-2.3904496215957152e-06
4.617557190580193,3.3000000000000003,2.3897383938497425,3.1011385611204267,2.391274137188197,3.298464244133225,2.391274137188197,3.2984642441332253,-2.3904488914662167e-06
4.618057190580193,3.3000000000000003,2.389738463164872,3.1011386288308254,2.391274205958905,3.298464244604218,2.391274205958905,3.2984642446042183,-2.3904481247388233e-06
4.6185571905801925,3.3000000000000003,2.3897385323983182,3.10113869646143,2.3912742748365083,3.29846424503348,2.3912742748365083,3.298464245033479,-2.3904473963479514e-06
4.619057190580192,3.3000000000000003,2.3897386015501816,3.101138764012343,2.3912743434451307,3.2984642455033852,2.3912743434451307,3.2984642455033857,-2.390446631406022e-06
4.619557190580192,3.3000000000000003,2.3897386706205537,3.1011388314836497,2.3912744121606004,3.298464245931612,2.3912744121606004,3.2984642459316125,-2.3904459047524758e-06
4.620057190580192,3.3000000000000003,2.3897387396095353,3.10113889887545,2.3912744806075175,3.298464246400433,2.3912744806075183,3.2984642464004335,-2.390445141592758e-06
4.620557190580191,3.3000000000000003,2.389738808517217,3.1011389661878317,2.391274549161235,3.2984642468276286,2.3912745491612357,3.298464246827629,-2.3904444166708994e-06
4.621057190580191,3.3000000000000003,2.3897388773437007,3.1011390334208957,2.39127461744683,3.29846424729537,2.39127461744683,3.298464247295369,-2.390443655286888e-06
4.621557190580191,3.3000000000000003,2.3897389460890768,3.10113910057473,2.3912746858391776,3.298464247721536,2.391274685839177,3.2984642477215367,-2.3904429320934645e-06
4.622057190580191,3.3000000000000003,2.389739014753446,3.1011391676494315,2.391274753963829,3.2984642481881963,2.3912747539638293,3.298464248188198,-2.390442172482774e-06
4.62255719058019,3.3000000000000003,2.3897390833368983,3.1011392346450894,2.3912748221951863,3.298464248613339,2.391274822195186,3.298464248613339,-2.390441451011931e-06
4.62305719058019,3.3000000000000003,2.3897391518395334,3.101139301561801,2.391274890159273,3.2984642490789224,2.3912748901592726,3.298464249078922,-2.3904406931708755e-06
4.62355719058019,3.3000000000000003,2.3897392202614425,3.101139368399656,2.3912749582300186,3.29846424950304,2.3912749582300186,3.2984642495030396,-2.3904399734202275e-06
4.6240571905801895,3.3000000000000003,2.389739288602726,3.101139435158751,2.39127502603392,3.298464249967549,2.39127502603392,3.298464249967549,-2.3904392173438194e-06
4.624557190580189,3.3000000000000003,2.389739356863475,3.101139501839176,2.391275093944434,3.2984642503906465,2.3912750939444347,3.2984642503906465,-2.390438499307512e-06
4.625057190580189,3.3000000000000003,2.3897394250437864,3.1011395684410243,2.3912751615885277,3.298464250854084,2.3912751615885277,3.2984642508540833,-2.390437744991848e-06
4.625557190580189,3.3000000000000003,2.3897394931437517,3.1011396349643876,2.3912752293391843,3.298464251276161,2.391275229339185,3.2984642512761613,-2.3904370286681464e-06
4.626057190580188,3.3000000000000003,2.3897395611634704,3.101139701409362,2.3912752968238467,3.2984642517385288,2.391275296823847,3.298464251738529,-2.3904362761088902e-06
4.626557190580188,3.3000000000000003,2.3897396291030315,3.1011397677760333,2.391275364415024,3.298464252159592,2.391275364415024,3.2984642521595906,-2.390435561491506e-06
4.627057190580188,3.3000000000000003,2.389739696962535,3.1011398340645004,2.3912754317406293,3.2984642526208923,2.3912754317406297,3.2984642526208923,-2.390434810684754e-06
4.6275571905801876,3.3000000000000003,2.3897397647420697,3.10113990027485,2.3912754991727017,3.2984642530409394,2.391275499172703,3.2984642530409403,-2.3904340977713018e-06
4.628057190580187,3.3000000000000003,2.3897398324417365,3.101139966407181,2.391275566339628,3.2984642535011774,2.3912755663396275,3.2984642535011774,-2.390433348712067e-06
4.628557190580187,3.3000000000000003,2.389739900061623,3.1011400324615774,2.3912756336129717,3.298464253920213,2.3912756336129717,3.2984642539202143,-2.3904326374979933e-06
4.629057190580187,3.3000000000000003,2.389739967601829,3.1011400984381385,2.3912757006215895,3.2984642543793887,2.39127570062159,3.2984642543793883,-2.3904318901836735e-06
4.629557190580186,3.3000000000000003,2.389740035062442,3.1011401643369485,2.3912757677365772,3.2984642547974152,2.391275767736577,3.2984642547974152,-2.390431180665075e-06
4.630057190580186,3.3000000000000003,2.3897401024435623,3.1011402301581077,2.3912758345872613,3.298464255255531,2.391275834587261,3.298464255255531,-2.390430435090466e-06
4.630557190580186,3.3000000000000003,2.3897401697452776,3.1011402959016983,2.3912759015442657,3.298464255672551,2.3912759015442657,3.298464255672551,-2.39042972726344e-06
4.631057190580186,3.3000000000000003,2.389740236967687,3.1011403615678184,2.3912759682373865,3.29846425612961,2.391275968237387,3.2984642561296105,-2.390428983424205e-06
4.631557190580185,3.3000000000000003,2.3897403041108785,3.101140427156555,2.39127603503678,3.2984642565456266,2.3912760350367805,3.2984642565456275,-2.3904282772837637e-06
4.632057190580185,3.3000000000000003,2.389740371174952,3.1011404926680046,2.3912761015727115,3.2984642570016316,2.391276101572711,3.2984642570016307,-2.3904275351770837e-06
4.632557190580185,3.3000000000000003,2.3897404381599947,3.1011405581022538,2.391276168214867,3.2984642574166454,2.391276168214867,3.298464257416645,-2.3904268307206253e-06
4.6330571905801845,3.3000000000000003,2.3897405050661042,3.101140623459397,2.3912762345939775,3.2984642578715975,2.3912762345939775,3.2984642578715975,-2.3904260903419468e-06
4.633557190580184,3.3000000000000003,2.3897405718933693,3.1011406887395196,2.3912763010792637,3.2984642582856125,2.391276301079264,3.2984642582856125,-2.3904253875638333e-06
4.634057190580184,3.3000000000000003,2.3897406386418876,3.1011407539427203,2.391276367301924,3.298464258739515,2.391276367301924,3.2984642587395148,-2.3904246489090362e-06
4.634557190580184,3.3000000000000003,2.3897407053117456,3.1011408190690792,2.391276433630708,3.2984642591525333,2.3912764336307086,3.2984642591525324,-2.390423947806449e-06
4.635057190580183,3.3000000000000003,2.389740771903042,3.101140884118697,2.3912764996972853,3.298464259605389,2.3912764996972853,3.298464259605389,-2.3904232108711964e-06
4.635557190580183,3.3000000000000003,2.3897408384158636,3.101140949091655,2.3912765658699366,3.298464260017411,2.391276565869937,3.298464260017411,-2.3904225114406655e-06
4.636057190580183,3.3000000000000003,2.38974090485031,3.101141013988052,2.391276631780798,3.2984642604692223,2.3912766317807983,3.2984642604692227,-2.3904217762210547e-06
4.636557190580183,3.3000000000000003,2.3897409712064674,3.1011410788079736,2.3912766977976876,3.2984642608802535,2.3912766977976885,3.298464260880253,-2.3904210784571594e-06
